gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name
NDC1	655	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	20.833333333333332	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000269|PubMed:10684247}. Nucleus membrane; Multi-pass membrane protein. Cytoplasm, cytoskeleton, microtubule organizing center, spindle pole body. Note=Central core structure of the nuclear pore complex. Spindle pole body, central plaque.	Nucleoporin NDC1 (Nuclear division cycle protein 1) (Nuclear pore protein NDC1)	NDC1_YEAST
NEJ1	342	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Non-homologous end-joining protein 1	NHEJ1_YEAST
NEM1	446	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9822591}; Single-pass membrane protein {ECO:0000269|PubMed:9822591}. Nucleus membrane {ECO:0000269|PubMed:9822591}; Single-pass membrane protein {ECO:0000269|PubMed:9822591}.	Nuclear envelope morphology protein 1 (EC 3.1.3.16)	NEM1_YEAST
NEO1	1151	11	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000269|PubMed:12631737, ECO:0000269|PubMed:15314152, ECO:0000269|PubMed:31786280}; Multi-pass membrane protein {ECO:0000269|PubMed:15314152}. Golgi apparatus membrane {ECO:0000269|PubMed:12960419, ECO:0000269|PubMed:15314152, ECO:0000269|PubMed:31786280, ECO:0000269|PubMed:34645814}; Multi-pass membrane protein {ECO:0000269|PubMed:15314152}.	Phospholipid-transporting ATPase NEO1 (EC 7.6.2.1)	ATC7_YEAST
NFT1	1218	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.5	0.53125	0.0625	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	ABC transporter NFT1 (New full-length MRP-type transporter 1)	NFT1_YEAST
NHA1	985	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P36606}; Multi-pass membrane protein {ECO:0000305}.	Na(+)/H(+) antiporter	NAH1_YEAST
NHX1	633	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20.846153846153847	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Endosome membrane; Multi-pass membrane protein. Prevacuolar compartment membrane; Multi-pass membrane protein.	Endosomal/prevacuolar sodium/hydrogen exchanger (Endosomal/prevacuolar Na(+)/H(+) exchanger) (Vacuolar protein sorting-associated protein 44)	NHX1_YEAST
NNF2	936	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Protein NNF2	NNF2_YEAST
NPP1	742	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.	Ectonucleotide pyrophosphatase/phosphodiesterase 1 (E-NPP 1) [Includes: Alkaline phosphodiesterase 1 (EC 3.1.4.1); Nucleotide pyrophosphatase (NPPase) (EC 3.6.1.9) (Nucleotide diphosphatase)]	NPP1_YEAST
NPP2	493	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.	Ectonucleotide pyrophosphatase/phosphodiesterase 2 (E-NPP 2) [Includes: Alkaline phosphodiesterase 1 (EC 3.1.4.1); Nucleotide pyrophosphatase (NPPase) (EC 3.6.1.9) (Nucleotide diphosphatase)]	NPP2_YEAST
NRT1	598	11	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	Nicotinamide riboside transporter 1 (Thiamine transport protein 71)	NRT1_YEAST
NSG1	291	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:16270032}; Multi-pass membrane protein {ECO:0000269|PubMed:16270032}.	Protein NSG1 (INSIG homolog 1)	NSG1_YEAST
NSG2	299	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16270032}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16270032}.	Protein NSG2 (INSIG homolog 2)	NSG2_YEAST
NTE1	1679	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15044461}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15044461}. Lipid droplet {ECO:0000269|PubMed:24868093}.	Lysophospholipase NTE1 (EC 3.1.1.5) (Intracellular phospholipase B) (Neuropathy target esterase homolog)	NTE1_YEAST
NUR1	484	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Nucleus membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Nuclear rim protein 1	NUR1_YEAST
NUS1	375	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	23.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}. Lipid droplet {ECO:0000269|PubMed:10515935, ECO:0000269|PubMed:11086160, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14690591}. Nucleus membrane {ECO:0000269|PubMed:14690591}; Single-pass membrane protein {ECO:0000305}.	Dehydrodolichyl diphosphate synthase complex subunit NUS1 (EC 2.5.1.87) (Nuclear undecaprenyl pyrophosphate synthase 1)	UPPS_YEAST
NVJ1	321	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Nucleus outer membrane {ECO:0000269|PubMed:10888680, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15367582, ECO:0000269|PubMed:16912077}; Single-pass membrane protein {ECO:0000269|PubMed:10888680, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15367582, ECO:0000269|PubMed:16912077}.	Nucleus-vacuole junction protein 1	NVJ1_YEAST
NVJ2	770	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass type II membrane protein {ECO:0000305}. Nucleus membrane {ECO:0000269|PubMed:22250200}; Single-pass type II membrane protein {ECO:0000305}. Note=Enriched at the nucleus-vacuole junction where it becomes increasingly concentrated as cells enter into the late-logarithmic growth phase (PubMed:22250200). During endoplasmic reticulum (ER) stress, localizes to ER-Golgi contacts (PubMed:28011845). {ECO:0000269|PubMed:22250200, ECO:0000269|PubMed:28011845}.	Nucleus-vacuole junction protein 2	NVJ2_YEAST
NYV1	253	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Single-pass type IV membrane protein {ECO:0000269|PubMed:14562095}.	Vacuolar v-SNARE NYV1 (R-SNARE NYV1) (New v-SNARE 1) (Synaptobrevin NYV1)	NYV1_YEAST
OAC1	324	6	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	21.166666666666668	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Mitochondrial oxaloacetate transport protein (Mitochondrial carrier protein PMT)	OAC1_YEAST
OCH1	480	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	15.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14676282, ECO:0000269|PubMed:1628616}; Single-pass type II membrane protein {ECO:0000269|PubMed:8601597, ECO:0000303|PubMed:1628616}. Golgi apparatus membrane {ECO:0000269|PubMed:14676282, ECO:0000269|PubMed:15229219, ECO:0000269|PubMed:1628616}; Single-pass type II membrane protein {ECO:0000303|PubMed:1628616}. Note=Is recycled between the trans-Golgi network and a late compartment of the endoplasmic reticulum. {ECO:0000269|PubMed:14676282}.	Initiation-specific alpha-1,6-mannosyltransferase (EC 2.4.1.232) (Outer chain elongation protein 1)	OCH1_YEAST
ODC1	310	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	20.833333333333332	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.	Mitochondrial 2-oxodicarboxylate carrier 1	ODC1_YEAST
ODC2	307	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	20.833333333333332	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.	Mitochondrial 2-oxodicarboxylate carrier 2	ODC2_YEAST
OLE1	510	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:26928762}; Multi-pass membrane protein {ECO:0000255}.	Acyl-CoA desaturase 1 (EC 1.14.19.1) (Delta 9 fatty acid desaturase) (Fatty acid desaturase 1) (Stearoyl-CoA desaturase 1)	ACO1_YEAST
OLI1	76	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ATP synthase subunit 9, mitochondrial (Lipid-binding protein) (Oligomycin resistance protein 1)	ATP9_YEAST
OM14	134	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	18.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:16689936}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:16689936}.	Mitochondrial outer membrane protein OM14 (Outer membrane protein of 14 kDa)	OM14_YEAST
OM45	393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:11502169}.	Mitochondrial outer membrane protein OM45 (Outer membrane protein of 45 kDa)	OM45_YEAST
OMA1	345	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12963738}; Single-pass membrane protein {ECO:0000305}.	Mitochondrial metalloendopeptidase OMA1 (EC 3.4.24.-)	OMA1_YEAST
OMS1	471	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	20.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15355998, ECO:0000269|PubMed:16823961}; Single-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15355998, ECO:0000269|PubMed:16823961}.	Methyltransferase OMS1, mitochondrial (EC 2.1.1.-) (OXA1 multicopy suppressor 1)	OMS1_YEAST
OPI3	206	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}. Mitochondrion membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14576278}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}.	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.17) (EC 2.1.1.71) (Overproducer of inositol protein 3) (Phospholipid methyltransferase) (PLMT)	PLMT_YEAST
OPI9	285	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein OPI9	OPI9_YEAST
OPT1	799	14	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.	Oligopeptide transporter 1 (High affinity glutathione transporter 1)	OPT1_YEAST
OPT2	877	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.133333333333333	0.5333333333333333	0.0666666666666666	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Oligopeptide transporter 2	OPT2_YEAST
OPY2	360	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:16543225}; Single-pass membrane protein {ECO:0000269|PubMed:16543225}. Vacuole membrane {ECO:0000269|PubMed:16543225}; Single-pass membrane protein {ECO:0000269|PubMed:16543225}.	Protein OPY2 (Overproduction-induced pheromone-resistant protein 2)	OPY2_YEAST
ORM1	222	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Protein ORM1	ORM1_YEAST
ORM2	216	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:20182505}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:20182505}.	Protein ORM2	ORM2_YEAST
ORT1	292	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	20.333333333333332	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Mitochondrial ornithine transporter 1	ORT1_YEAST
OST1	476	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:8181570}; Single-pass type I membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (N-linked oligosaccharyl transferase subunit 1) (Oligosaccharyl transferase 64 kDa subunit) (Oligosaccharyl transferase subunit OST1) (Oligosaccharyl transferase subunit alpha)	OST1_YEAST
OST2	130	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2 (Oligosaccharyl transferase subunit OST2) (Oligosaccharyl transferase 16 kDa subunit) (Oligosaccharyl transferase subunit epsilon)	OST2_YEAST
OST3	350	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3 (Oligosaccharyl transferase 34 kDa subunit) (Oligosaccharyl transferase subunit OST3) (Oligosaccharyl transferase subunit gamma)	OST3_YEAST
OST4	36	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass type III membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST4 (Oligosaccharyl transferase subunit OST4) (Oligosaccharyl transferase 4 kDa subunit) (OTase 4 kDa subunit)	OST4_YEAST
OST5	86	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST5 (Oligosaccharyl transferase subunit OST5) (Oligosaccharyl transferase 9.5 kDa subunit) (Oligosaccharyl transferase subunit zeta)	OST5_YEAST
OST6	332	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6 (Oligosaccharyl transferase subunit OST6) (Oligosaccharyl transferase 37 kDa subunit) (OTase 37 kDa subunit)	OST6_YEAST
OXA1	402	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	19.8	0.6	0.2	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:22513091, ECO:0000269|PubMed:9171337}; Multi-pass membrane protein {ECO:0000269|PubMed:9171337}. Note=The availability of nuclear- and mitochondrial-encoded substrates influences the inner- membrane distribution. {ECO:0000269|PubMed:22513091}.	Mitochondrial inner membrane protein OXA1 (Cytochrome oxidase biogenesis protein OXA1) (Oxidase assembly protein 1)	OXA1_YEAST
PAM17	197	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Presequence translocated-associated motor subunit PAM17, mitochondrial	PAM17_YEAST
PAM18	168	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14517234, ECO:0000269|PubMed:14605210, ECO:0000269|PubMed:14638855}; Single-pass membrane protein {ECO:0000269|PubMed:14517234, ECO:0000269|PubMed:14605210, ECO:0000269|PubMed:14638855}.	Mitochondrial import inner membrane translocase subunit TIM14 (Presequence translocated-associated motor subunit PAM18)	TIM14_YEAST
PAU12	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-12	PAU12_YEAST
PAU2	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-2	PAU2_YEAST
PAU20	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-20	PAU20_YEAST
PAU3	124	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-3	PAU3_YEAST
PAU4	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-4	PAU4_YEAST
PAU5	122	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-5	PAU5_YEAST
PBN1	416	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	20.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9649520}; Single-pass type III membrane protein {ECO:0000269|PubMed:9649520}.	Protein PBN1 (Protease B non-derepressible protein 1)	PBN1_YEAST
PBR1	407	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14690591}; Single-pass membrane protein {ECO:0000255}.	Uncharacterized oxidoreductase YNL181W (EC 1.-.-.-) (Potentiates bioactive compound response protein 1)	PBR1_YEAST
PCA1	1216	8	1	1	2	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	20.5	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17107946}; Multi-pass membrane protein {ECO:0000269|PubMed:17107946}.	P-type cation-transporting ATPase (EC 7.2.2.21) (Cadmium resistance protein 2) (Cadmium-translocating P-type ATPase) (Cd(2+)-exporting ATPase)	ATU1_YEAST
PCP1	346	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	21.0	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12774122, ECO:0000269|PubMed:12901865, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:12774122, ECO:0000269|PubMed:12901865, ECO:0000269|PubMed:14562095}.	Rhomboid protein 1, mitochondrial (EC 3.4.21.105) (Mitochondrial distribution and morphology protein 37) (Processing of cytochrome c peroxidase protein 1)	PCP1_YEAST
PDR10	1564	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ATP-dependent permease PDR10	PDR10_YEAST
PDR11	1411	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ATP-dependent permease PDR11	PDR11_YEAST
PDR12	1511	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9687494}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9687494}.	ATP-dependent permease PDR12	PDR12_YEAST
PDR15	1529	12	2	1	3	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	ATP-dependent permease PDR15	PDR15_YEAST
PDR18	1333	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ABC transporter ATP-binding protein/permease PDR18 (Pleiotropic drug resistance protein 18)	PDR18_YEAST
PDR5	1511	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.5	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12469340}; Multi-pass membrane protein {ECO:0000269|PubMed:12469340}. Note=The ERAD mutants 'Pro-183' and 'Tyr-1427' fail to reach the plasma membrane. The mutant 'Pro-183' accumulates into ER-associated compartments.	Pleiotropic ABC efflux transporter of multiple drugs (Pleiotropic drug resistance protein 5) (Suppressor of toxicity of sporidesmin)	PDR5_YEAST
PEP1	1579	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane; Single-pass type I membrane protein. Prevacuolar compartment membrane; Single-pass type I membrane protein. Note=Cycles between the Golgi apparatus and the prevacuolar compartments.	Vacuolar protein sorting/targeting protein VPS10 (Carboxypeptidase Y receptor) (CPY receptor) (Carboxypeptidase Y-deficient protein 1) (Sortilin VPS10) (Vacuolar carboxypeptidase sorting receptor VPS10) (Vacuolar protein sorting-associated protein 10) (Vacuolar protein-targeting protein 1)	VPS10_YEAST
PEP12	288	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.	Syntaxin PEP12 (Carboxypeptidase Y-deficient protein 12) (Vacuolar protein sorting-associated protein 6) (Vacuolar protein-targeting protein 13)	PEP12_YEAST
PER1	357	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.5714285714285714	0.1428571428571428	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17021251}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17021251}.	Protein PER1 (Protein processing in the ER protein 1)	PER1_YEAST
PER33	273	6	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	20.5	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Nucleus, nuclear pore complex.	Pore and endoplasmic reticulum protein of 33 kDa	PER33_YEAST
