gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name	tmd_length_median	tmd_length_std	tmd_length_min	tmd_length_max	relative_position_std	first_tmd_position	last_tmd_position	tmd_density	tmd_aa_fraction	mean_tmd_gap	max_tmd_gap	protein_hydrophobicity_mean	protein_aromatic_fraction	protein_positive_fraction	protein_negative_fraction	protein_KR_fraction	protein_DE_fraction	protein_charge_balance_pos_minus_neg	tmd_hydrophobicity_mean	tmd_hydrophobicity_std	tmd_hydrophobicity_min	tmd_hydrophobicity_max	tmd_aromatic_fraction_mean	tmd_aromatic_fraction_std	tmd_positive_fraction_mean	tmd_positive_fraction_std	tmd_negative_fraction_mean	tmd_negative_fraction_std	tmd_charge_balance_mean	tmd_charge_balance_std
OPI3	206	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}. Mitochondrion membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14576278}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}.	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.17) (EC 2.1.1.71) (Overproducer of inositol protein 3) (Phospholipid methyltransferase) (PLMT)	PLMT_YEAST	21.0	0.0	21.0	21.0	0.2721655269759087	0.3333333333333333	1.0	0.014563106796116505	0.3058252427184466	35.0	43.0	0.22087378640776692	0.12135922330097088	0.11165048543689321	0.06796116504854369	0.0970873786407767	0.06796116504854369	0.04368932038834952	1.180952380952381	0.19335131670212646	0.9952380952380951	1.4476190476190478	0.1111111111111111	0.02244783432338246	0.09523809523809523	0.038880789567986955	0.0	0.0	0.09523809523809523	0.038880789567986955
OPI9	285	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein OPI9	OPI9_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0035087719298245615	0.07368421052631578	0.0	0.0	0.44631578947368417	0.06666666666666667	0.03859649122807018	0.09473684210526316	0.03859649122807018	0.09473684210526316	-0.056140350877192984	1.828571428571428	0.0	1.828571428571428	1.828571428571428	0.19047619047619047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPT1	799	14	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.	Oligopeptide transporter 1 (High affinity glutathione transporter 1)	OPT1_YEAST	21.0	0.0	21.0	21.0	0.2879377767249482	0.0714285714285714	1.0	0.017521902377972465	0.36795994993742176	27.307692307692307	56.0	0.1713391739674593	0.1639549436795995	0.10012515644555695	0.06758448060075094	0.0851063829787234	0.06758448060075094	0.03254067584480601	1.6323129251700679	0.41553170426712965	0.8047619047619047	2.295238095238095	0.1870748299319728	0.0908233328082904	0.013605442176870748	0.0215120929263155	0.006802721088435374	0.016663195529137264	0.006802721088435374	0.02452755969703394
OPT2	877	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.133333333333333	0.5333333333333333	0.0666666666666666	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Oligopeptide transporter 2	OPT2_YEAST	21.0	0.4988876515698588	21.0	23.0	0.28803291992923824	0.0666666666666666	1.0	0.01710376282782212	0.3614595210946408	24.857142857142858	55.0	0.11721778791334088	0.18129988597491448	0.09806157354618016	0.07867730900798175	0.07867730900798175	0.07867730900798175	0.0193842645381984	1.453581780538302	0.4768509669103538	0.5608695652173912	2.2571428571428567	0.20524499654934433	0.09337716402441622	0.012698412698412698	0.02105793517685968	0.012698412698412698	0.02105793517685968	0.0	0.030116930096841705
OPY2	360	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:16543225}; Single-pass membrane protein {ECO:0000269|PubMed:16543225}. Vacuole membrane {ECO:0000269|PubMed:16543225}; Single-pass membrane protein {ECO:0000269|PubMed:16543225}.	Protein OPY2 (Overproduction-induced pheromone-resistant protein 2)	OPY2_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.002777777777777778	0.058333333333333334	0.0	0.0	-0.6947222222222222	0.041666666666666664	0.1111111111111111	0.18888888888888888	0.09444444444444444	0.18888888888888888	-0.07777777777777778	2.5380952380952375	0.0	2.5380952380952375	2.5380952380952375	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORM1	222	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Protein ORM1	ORM1_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.018018018018018018	0.3783783783783784	12.0	32.0	-0.1166666666666667	0.12162162162162163	0.11261261261261261	0.0945945945945946	0.08108108108108109	0.0945945945945946	0.018018018018018014	1.2476190476190476	0.43720146925250974	0.7809523809523811	1.9571428571428569	0.20238095238095238	0.020619652471058063	0.07142857142857142	0.023809523809523808	0.011904761904761904	0.020619652471058063	0.05952380952380952	0.020619652471058063
ORM2	216	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:20182505}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:20182505}.	Protein ORM2	ORM2_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.018518518518518517	0.3888888888888889	12.0	24.0	-0.05879629629629624	0.1111111111111111	0.1111111111111111	0.08333333333333333	0.08796296296296297	0.08333333333333333	0.027777777777777776	1.5416666666666667	0.3733220206011958	0.9714285714285715	1.9523809523809528	0.16666666666666669	0.08584645893961879	0.07142857142857142	0.023809523809523808	0.0	0.0	0.07142857142857142	0.023809523809523808
ORT1	292	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	20.333333333333332	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	Mitochondrial ornithine transporter 1	ORT1_YEAST	21.0	1.4907119849998598	17.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.02054794520547945	0.4178082191780822	30.4	46.0	0.2013698630136986	0.0958904109589041	0.1232876712328767	0.07534246575342465	0.1095890410958904	0.07534246575342465	0.04794520547945205	1.0342203548085902	0.40535566272441576	0.15294117647058822	1.3904761904761904	0.13445378151260504	0.07423409602353298	0.025676937441643326	0.025947139554790385	0.04948646125116713	0.027808165474949447	-0.023809523809523808	0.023809523809523808
OST1	476	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:8181570}; Single-pass type I membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (N-linked oligosaccharyl transferase subunit 1) (Oligosaccharyl transferase 64 kDa subunit) (Oligosaccharyl transferase subunit OST1) (Oligosaccharyl transferase subunit alpha)	OST1_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0021008403361344537	0.04411764705882353	0.0	0.0	-0.15861344537815125	0.14285714285714285	0.09453781512605042	0.11134453781512606	0.07142857142857142	0.11134453781512606	-0.01680672268907564	1.7523809523809522	0.0	1.7523809523809522	1.7523809523809522	0.14285714285714285	0.0	0.047619047619047616	0.0	0.0	0.0	0.047619047619047616	0.0
OST2	130	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.6666666666666666	0.3333333333333333	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2 (Oligosaccharyl transferase subunit OST2) (Oligosaccharyl transferase 16 kDa subunit) (Oligosaccharyl transferase subunit epsilon)	OST2_YEAST	21.0	0.0	21.0	21.0	0.2721655269759087	0.3333333333333333	1.0	0.023076923076923078	0.4846153846153846	11.0	17.0	0.6838461538461539	0.14615384615384616	0.11538461538461539	0.046153846153846156	0.1	0.046153846153846156	0.06923076923076923	2.0412698412698407	0.21568619366937167	1.8190476190476186	2.3333333333333326	0.20634920634920637	0.022447834323382456	0.031746031746031744	0.04489566864676492	0.031746031746031744	0.022447834323382456	0.0	0.038880789567986955
OST3	350	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3 (Oligosaccharyl transferase 34 kDa subunit) (Oligosaccharyl transferase subunit OST3) (Oligosaccharyl transferase subunit gamma)	OST3_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.011428571428571429	0.24	20.333333333333332	35.0	0.4034285714285714	0.13142857142857142	0.1	0.06857142857142857	0.08	0.06857142857142857	0.03142857142857143	1.9047619047619047	0.3586160093705669	1.4238095238095239	2.3333333333333326	0.19047619047619047	0.07529232524210426	0.011904761904761904	0.020619652471058063	0.023809523809523808	0.023809523809523808	-0.011904761904761904	0.0394836284566119
OST4	36	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass type III membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST4 (Oligosaccharyl transferase subunit OST4) (Oligosaccharyl transferase 4 kDa subunit) (OTase 4 kDa subunit)	OST4_YEAST	19.0	0.0	19.0	19.0	0.0	1.0	1.0	0.027777777777777776	0.5277777777777778	0.0	0.0	0.6611111111111112	0.05555555555555555	0.05555555555555555	0.08333333333333333	0.027777777777777776	0.08333333333333333	-0.027777777777777776	2.21578947368421	0.0	2.21578947368421	2.21578947368421	0.10526315789473684	0.0	0.05263157894736842	0.0	0.0	0.0	0.05263157894736842	0.0
OST5	86	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST5 (Oligosaccharyl transferase subunit OST5) (Oligosaccharyl transferase 9.5 kDa subunit) (Oligosaccharyl transferase subunit zeta)	OST5_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.023255813953488372	0.4883720930232558	8.0	8.0	0.6720930232558141	0.1744186046511628	0.09302325581395349	0.03488372093023256	0.06976744186046512	0.03488372093023256	0.05813953488372093	2.114285714285714	0.21904761904761916	1.8952380952380947	2.333333333333333	0.16666666666666666	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0
OST6	332	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6 (Oligosaccharyl transferase subunit OST6) (Oligosaccharyl transferase 37 kDa subunit) (OTase 37 kDa subunit)	OST6_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.012048192771084338	0.25301204819277107	17.0	30.0	0.3933734939759035	0.15060240963855423	0.09337349397590361	0.06325301204819277	0.0783132530120482	0.06325301204819277	0.030120481927710843	1.9476190476190476	0.2621211227528168	1.5952380952380953	2.2904761904761903	0.23809523809523808	0.10101525445522107	0.03571428571428571	0.0394836284566119	0.0	0.0	0.03571428571428571	0.0394836284566119
OXA1	402	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	19.8	0.6	0.2	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:22513091, ECO:0000269|PubMed:9171337}; Multi-pass membrane protein {ECO:0000269|PubMed:9171337}. Note=The availability of nuclear- and mitochondrial-encoded substrates influences the inner- membrane distribution. {ECO:0000269|PubMed:22513091}.	Mitochondrial inner membrane protein OXA1 (Cytochrome oxidase biogenesis protein OXA1) (Oxidase assembly protein 1)	OXA1_YEAST	21.0	1.6	17.0	21.0	0.282842712474619	0.2	1.0	0.012437810945273632	0.2462686567164179	24.75	60.0	-0.11990049751243784	0.0845771144278607	0.1318407960199005	0.05970149253731343	0.10945273631840796	0.05970149253731343	0.07213930348258707	1.212784903435058	0.25507260623496425	0.9380952380952381	1.6947368421052629	0.1395842547545334	0.048139809246343965	0.05210084033613445	0.04817927170868347	0.009523809523809523	0.019047619047619046	0.04257703081232493	0.06063374450374874
PAM17	197	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Presequence translocated-associated motor subunit PAM17, mitochondrial	PAM17_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.01015228426395939	0.2131979695431472	18.0	18.0	-0.13248730964467006	0.1116751269035533	0.1218274111675127	0.06091370558375635	0.1065989847715736	0.06091370558375635	0.06091370558375635	1.442857142857143	0.3047619047619048	1.1380952380952383	1.7476190476190478	0.09523809523809523	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0
PAM18	168	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:14517234, ECO:0000269|PubMed:14605210, ECO:0000269|PubMed:14638855}; Single-pass membrane protein {ECO:0000269|PubMed:14517234, ECO:0000269|PubMed:14605210, ECO:0000269|PubMed:14638855}.	Mitochondrial import inner membrane translocase subunit TIM14 (Presequence translocated-associated motor subunit PAM18)	TIM14_YEAST	18.0	0.0	18.0	18.0	0.0	1.0	1.0	0.005952380952380952	0.10714285714285714	0.0	0.0	-0.4238095238095238	0.07142857142857142	0.13095238095238096	0.07738095238095238	0.1130952380952381	0.07738095238095238	0.053571428571428575	1.3444444444444443	0.0	1.3444444444444443	1.3444444444444443	0.2777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAU12	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-12	PAU12_YEAST	18.0	0.0	18.0	18.0	0.0	1.0	1.0	0.008333333333333333	0.15	0.0	0.0	0.2341666666666666	0.09166666666666666	0.075	0.08333333333333333	0.058333333333333334	0.08333333333333333	-0.008333333333333331	1.5222222222222224	0.0	1.5222222222222224	1.5222222222222224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAU2	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-2	PAU2_YEAST	18.0	0.0	18.0	18.0	0.0	1.0	1.0	0.008333333333333333	0.15	0.0	0.0	0.23416666666666666	0.09166666666666666	0.075	0.08333333333333333	0.058333333333333334	0.08333333333333333	-0.008333333333333331	1.5222222222222224	0.0	1.5222222222222224	1.5222222222222224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAU20	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-20	PAU20_YEAST	19.0	0.0	19.0	19.0	0.0	1.0	1.0	0.008333333333333333	0.15833333333333333	0.0	0.0	0.20999999999999996	0.09166666666666666	0.08333333333333333	0.08333333333333333	0.06666666666666667	0.08333333333333333	0.0	1.5526315789473686	0.0	1.5526315789473686	1.5526315789473686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAU3	124	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-3	PAU3_YEAST	18.0	0.0	18.0	18.0	0.0	1.0	1.0	0.008064516129032258	0.14516129032258066	0.0	0.0	0.3177419354838709	0.08870967741935484	0.08064516129032258	0.08064516129032258	0.06451612903225806	0.08064516129032258	0.0	1.811111111111111	0.0	1.811111111111111	1.811111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAU4	120	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-4	PAU4_YEAST	18.0	0.0	18.0	18.0	0.0	1.0	1.0	0.008333333333333333	0.15	0.0	0.0	0.2341666666666666	0.09166666666666666	0.08333333333333333	0.08333333333333333	0.06666666666666667	0.08333333333333333	0.0	1.5611111111111111	0.0	1.5611111111111111	1.5611111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAU5	122	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Seripauperin-5	PAU5_YEAST	18.0	0.0	18.0	18.0	0.0	1.0	1.0	0.00819672131147541	0.14754098360655737	0.0	0.0	0.3065573770491803	0.09016393442622951	0.06557377049180328	0.09016393442622951	0.04918032786885246	0.09016393442622951	-0.02459016393442623	1.5666666666666667	0.0	1.5666666666666667	1.5666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PBN1	416	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	20.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9649520}; Single-pass type III membrane protein {ECO:0000269|PubMed:9649520}.	Protein PBN1 (Protease B non-derepressible protein 1)	PBN1_YEAST	20.0	0.0	20.0	20.0	0.0	1.0	1.0	0.002403846153846154	0.04807692307692308	0.0	0.0	-0.4622596153846154	0.0985576923076923	0.14423076923076922	0.14903846153846154	0.1201923076923077	0.14903846153846154	-0.004807692307692318	1.685	0.0	1.685	1.685	0.15	0.0	0.05	0.0	0.0	0.0	0.05	0.0
PBR1	407	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14690591}; Single-pass membrane protein {ECO:0000255}.	Uncharacterized oxidoreductase YNL181W (EC 1.-.-.-) (Potentiates bioactive compound response protein 1)	PBR1_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.002457002457002457	0.051597051597051594	0.0	0.0	-0.37862407862407865	0.08108108108108109	0.1547911547911548	0.11547911547911548	0.14987714987714987	0.11547911547911548	0.03931203931203932	2.476190476190476	0.0	2.476190476190476	2.476190476190476	0.19047619047619047	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCA1	1216	8	1	1	2	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	20.5	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17107946}; Multi-pass membrane protein {ECO:0000269|PubMed:17107946}.	P-type cation-transporting ATPase (EC 7.2.2.21) (Cadmium resistance protein 2) (Cadmium-translocating P-type ATPase) (Cd(2+)-exporting ATPase)	ATU1_YEAST	20.5	1.5	18.0	23.0	0.28641098093474	0.125	1.0	0.006578947368421052	0.13486842105263158	69.85714285714286	296.0	-0.03141447368421054	0.05674342105263158	0.13240131578947367	0.1069078947368421	0.10855263157894737	0.1069078947368421	0.025493421052631568	1.627571479340644	0.48038730564423715	0.8857142857142856	2.483333333333333	0.10969861247321201	0.07456547685362865	0.03547077922077922	0.03878937010059727	0.03696741854636591	0.04781239602246956	-0.0014966393255866923	0.0548799251569593
PCP1	346	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	21.0	0.5833333333333334	0.1666666666666666	1.0	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:12774122, ECO:0000269|PubMed:12901865, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:12774122, ECO:0000269|PubMed:12901865, ECO:0000269|PubMed:14562095}.	Rhomboid protein 1, mitochondrial (EC 3.4.21.105) (Mitochondrial distribution and morphology protein 37) (Processing of cytochrome c peroxidase protein 1)	PCP1_YEAST	21.0	0.0	21.0	21.0	0.28463752127665554	0.1666666666666666	1.0	0.017341040462427744	0.36416184971098264	18.8	37.0	0.20491329479768783	0.1531791907514451	0.11271676300578035	0.02601156069364162	0.0953757225433526	0.02601156069364162	0.08670520231213873	1.357142857142857	0.46240359253417457	0.5619047619047618	2.0285714285714285	0.17460317460317457	0.04489566864676492	0.015873015873015872	0.022447834323382456	0.007936507936507936	0.01774657124999833	0.007936507936507936	0.01774657124999833
PDR10	1564	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ATP-dependent permease PDR10	PDR10_YEAST	21.0	0.0	21.0	21.0	0.28767104412788863	0.0833333333333333	1.0	0.0076726342710997444	0.16112531969309463	61.09090909090909	443.0	-0.1632352941176471	0.12276214833759591	0.11956521739130435	0.09782608695652174	0.10230179028132992	0.09782608695652174	0.021739130434782608	0.19563492063492063	0.8417880816162829	-1.5047619047619047	1.4095238095238096	0.1349206349206349	0.09687742552169605	0.08730158730158731	0.06398617260554403	0.07539682539682539	0.06286896634029705	0.011904761904761904	0.0648418041205087
PDR11	1411	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ATP-dependent permease PDR11	PDR11_YEAST	21.0	0.0	21.0	21.0	0.28767104412788863	0.0833333333333333	1.0	0.008504606661941885	0.1785967399007796	66.9090909090909	433.0	0.01658398299078664	0.12969525159461376	0.11410347271438696	0.0963855421686747	0.0892983699503898	0.0963855421686747	0.01771793054571226	1.712301587301587	0.3404371069438941	1.0380952380952384	2.309523809523809	0.25	0.09548578901203145	0.007936507936507936	0.01774657124999833	0.015873015873015872	0.022447834323382456	-0.007936507936507936	0.03272306052077508
PDR12	1511	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9687494}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:9687494}.	ATP-dependent permease PDR12	PDR12_YEAST	21.0	0.0	21.0	21.0	0.28767104412788863	0.0833333333333333	1.0	0.007941760423560556	0.16677696889477167	64.0909090909091	396.0	-0.09490403706154867	0.12309728656518862	0.12111184645929848	0.10456651224354732	0.09728656518861681	0.10456651224354732	0.016545334215751162	1.5436507936507935	0.33118829854095233	1.1333333333333333	2.09047619047619	0.2261904761904762	0.11188787444342607	0.01984126984126984	0.030480737094716694	0.01984126984126984	0.023476507075792123	0.0	0.038880789567986955
