gene	uniprot_accession	alphafold_available	af_n_residues	af_plddt_mean	af_plddt_median	af_plddt_std	af_plddt_min	af_plddt_max	af_frac_plddt_gt90	af_frac_plddt_70_90	af_frac_plddt_50_70	af_frac_plddt_lt50	af_radius_of_gyration	af_max_dimension	af_compactness_rg_per_residue	af_compactness_dmax_per_residue
PMP1	P32903	1	40.0	87.61949999999999	93.03	11.642269527458982	52.72	97.44	0.575	0.3	0.125	0.0	17.65121571781601	62.23195923317857	0.4412803929454003	1.5557989808294643
PMP2	P40975	1	43.0	84.69697674418605	91.62	14.97906718225878	40.88	97.62	0.5581395348837209	0.23255813953488372	0.18604651162790697	0.023255813953488372	18.925736179360985	65.16945336582162	0.4401333995200229	1.5155686829260844
PMP3	P87284	1	55.0	88.64254545454544	90.0	5.914251883276783	55.69	93.69	0.4909090909090909	0.4727272727272727	0.03636363636363636	0.0	9.781880958669799	31.01848708431796	0.1778523810667236	0.5639724924421448
PMR1	P13586	1	950.0	80.96777894736843	84.845	12.96336609200505	30.77	97.44	0.24842105263157896	0.6042105263157894	0.1	0.04736842105263158	36.24169845675474	123.533182772889	0.038149156270268145	0.13003492923462
PMT1	P33775	1	817.0	91.00626682986537	94.44	11.111345173803066	30.48	98.75	0.7454100367197063	0.20930232558139536	0.01591187270501836	0.02937576499388005	33.99244087600649	120.71529668190358	0.041606414780913696	0.14775434110392116
PMT2	P31382	1	759.0	89.22757575757575	94.62	15.97618577475894	30.16	98.62	0.7707509881422925	0.1422924901185771	0.011857707509881422	0.07509881422924901	34.50072837461947	130.80802862592188	0.045455505104900484	0.172342593710042
PMT3	P47190	1	753.0	89.2014475431607	94.31	14.648235629862233	28.89	98.56	0.750332005312085	0.16865869853917662	0.0199203187250996	0.06108897742363878	34.847506619781726	141.00387192201498	0.046278229242738014	0.18725613801064406
PMT4	P46971	1	762.0	91.90045931758532	95.31	9.562338660347116	44.38	98.88	0.7690288713910761	0.18241469816272965	0.04068241469816273	0.007874015748031496	34.407585346734024	120.76346100952885	0.04515431147865358	0.1584822322959696
PMT5	P52867	1	743.0	91.52370121130552	94.31	9.117846278367901	32.62	98.69	0.7577388963660835	0.19515477792732167	0.040376850605652756	0.006729475100942127	33.16072242715687	109.1289736092116	0.044630851180561065	0.14687614213891198
PMT6	P42934	1	759.0	89.06662714097496	93.0	12.264071972680801	34.88	97.75	0.6785243741765481	0.2490118577075099	0.030303030303030304	0.04216073781291173	36.39094318151045	153.37585150537876	0.04794590669500718	0.20207622069219863
PMT7	Q06644	1	662.0	87.67614803625378	91.62	12.018410265647978	34.81	98.19	0.6027190332326284	0.3202416918429003	0.04078549848942598	0.03625377643504532	31.280825687861903	105.9279768757999	0.047252002549640335	0.16001204966132915
PNS1	Q12412	1	539.0	78.21810760667903	84.62	15.96624592804467	27.92	94.75	0.14100185528756956	0.6567717996289425	0.09647495361781076	0.10575139146567718	27.958940853020373	108.7687684999697	0.05187187542304336	0.20179734415578793
PNT1	P38969	1	423.0	81.39978723404255	88.56	17.453146673203037	28.64	96.0	0.41134751773049644	0.4066193853427896	0.06855791962174941	0.11347517730496454	23.360804669875108	90.24604528731439	0.05522648858126503	0.21334762479270541
POM152	P39685	1	1337.0	77.14902767389678	83.44	17.106487494147263	19.92	94.25	0.15781600598354525	0.6282722513089005	0.11817501869857891	0.09573672400897532	72.48250175622478	264.2103161895841	0.054212791141529375	0.19761429782317433
POM33	Q12164	1	279.0	89.27935483870968	94.75	13.916450991036381	39.62	98.81	0.7311827956989247	0.16845878136200718	0.06093189964157706	0.03942652329749104	26.01696726811647	115.11370265090078	0.0932507787387687	0.4125939163114723
POM34	Q12445	1	299.0	57.37842809364549	56.09	13.377399170462834	33.41	82.44	0.0	0.2508361204013378	0.3745819397993311	0.3745819397993311	38.559839055899154	116.08700665449169	0.12896267242775636	0.38825085837622636
POR1	P04840	1	283.0	94.58137809187279	95.94	4.330539167234798	66.12	98.56	0.8692579505300353	0.127208480565371	0.0035335689045936395	0.0	21.044964550779724	60.61886373893856	0.07436383233491069	0.2142009319397122
POR2	P40478	1	281.0	94.30480427046264	95.94	4.50721044085266	61.28	98.44	0.8647686832740213	0.13167259786476868	0.0035587188612099642	0.0	20.84594849643448	58.573403887771455	0.07418487009407289	0.20844627718068134
PPN1	Q04119	1	674.0	84.18728486646884	95.47	21.555727492522898	23.45	98.94	0.672106824925816	0.1172106824925816	0.09347181008902077	0.1172106824925816	30.73248135225995	128.84428558923364	0.045597153341631974	0.19116362847067306
PRM1	P53835	1	661.0	76.79821482602117	81.19	15.544765549734413	30.83	97.38	0.18305597579425115	0.583963691376702	0.12405446293494705	0.10892586989409984	71.26670151334045	280.2107627858002	0.1078164924558857	0.4239194595851743
PRM10	P42946	1	383.0	85.75637075718016	89.44	11.207845286538253	34.59	96.75	0.4516971279373368	0.46736292428198434	0.04960835509138381	0.031331592689295036	22.129318805069236	78.26699724021613	0.05777890027433221	0.20435247321205255
PRM2	P40534	1	656.0	64.08935975609756	68.72	18.4498035852415	21.61	91.75	0.009146341463414634	0.4634146341463415	0.30640243902439024	0.22103658536585366	45.57040088258602	160.02877478128738	0.06946707451613723	0.24394630302025516
PRM3	Q08931	1	133.0	61.528270676691726	58.31	12.99740879388294	37.16	85.69	0.0	0.2932330827067669	0.5112781954887218	0.19548872180451127	30.048896542985922	94.77938262618089	0.22593155295478137	0.7126269370389541
PRM4	Q12498	1	284.0	71.81887323943661	76.19	22.57615670452595	35.66	98.06	0.39436619718309857	0.15492957746478872	0.16901408450704225	0.28169014084507044	33.900222375445665	138.68067670010845	0.11936698019523122	0.4883122419017903
PRM5	P40476	1	318.0	57.1770754716981	53.3	15.029748318880634	32.06	97.38	0.06289308176100629	0.12264150943396226	0.4339622641509434	0.3805031446540881	47.44336870356465	146.60597580248904	0.14919298334454292	0.46102508113990265
PRM6	Q04705	1	352.0	72.70363636363636	84.59	22.704014421854314	21.58	95.69	0.17045454545454544	0.5255681818181818	0.09943181818181818	0.20454545454545456	26.01370372070279	96.38479960035193	0.0739025673883602	0.2738204534100907
PRM8	P53174	1	237.0	75.97451476793249	88.75	22.466387464227974	27.55	95.25	0.4472573839662447	0.26582278481012656	0.05907172995780591	0.22784810126582278	27.864875301248546	116.75852484936591	0.11757331350737783	0.49265200358382244
PRM9	P39551	1	298.0	69.59755033557047	81.565	23.02743457982246	25.59	95.25	0.25838926174496646	0.31543624161073824	0.1342281879194631	0.29194630872483224	28.23395196533993	91.2425930911655	0.09474480525281856	0.3061831982925017
PSD1	P39006	1	500.0	67.55794	75.28	23.954005042088472	25.02	97.56	0.256	0.286	0.164	0.294	29.40541479159279	103.952320171317	0.05881082958318558	0.207904640342634
PTM1	P32857	1	523.0	79.38692160611855	87.81	18.489246957282813	29.44	97.0	0.3862332695984704	0.40535372848948376	0.07074569789674952	0.13766730401529637	34.132557507697705	139.89771166463015	0.06526301626710843	0.26749084448304045
PTR2	P32901	1	601.0	81.80848585690515	91.0	21.33218788911853	25.72	98.25	0.5391014975041597	0.28452579034941766	0.03161397670549085	0.1447587354409318	29.133869882369744	113.87276247637097	0.04847565704221255	0.18947215054304653
PUG1	P40100	1	303.0	79.14498349834983	85.0	15.812225267305614	35.06	97.44	0.3465346534653465	0.38943894389438943	0.19141914191419143	0.07260726072607261	22.39833052956513	88.29832126943298	0.07392188293585851	0.29141360154928375
PUN1	Q06991	1	263.0	87.27695817490493	90.5	10.056658949491503	50.31	98.06	0.5171102661596958	0.41064638783269963	0.07224334600760456	0.0	26.291290630019475	119.81070204702083	0.09996688452478887	0.4555540001787864
PUT4	P15380	1	627.0	80.12883572567783	89.31	20.5902958302333	25.66	97.5	0.45454545454545453	0.34609250398724084	0.05263157894736842	0.1467304625199362	28.456368697885825	103.37227679121709	0.04538495805085459	0.1648680650577625
PXA1	P41909	1	870.0	76.6291264367816	82.62	17.794375953056807	23.34	97.25	0.19770114942528735	0.5689655172413793	0.11264367816091954	0.1206896551724138	41.682986014800214	148.70110216134916	0.04791147817793128	0.17092080708201052
PXA2	P34230	1	853.0	72.03881594372803	81.44	21.968618487431357	23.56	96.44	0.18053927315357562	0.5041031652989449	0.10433763188745604	0.21101992966002345	44.38317841549242	182.8274159419205	0.052031862151808224	0.21433460251104394
QCR10	P37299	1	77.0	72.81077922077922	72.38	13.347891293766876	41.31	94.69	0.14285714285714285	0.4025974025974026	0.42857142857142855	0.025974025974025976	23.543559287888428	79.89983054425085	0.30576051023231726	1.0376601369383227
QCR8	P08525	1	94.0	87.47478723404257	90.56	11.085600851163926	40.56	98.19	0.5212765957446809	0.39361702127659576	0.07446808510638298	0.010638297872340425	28.503383927490155	78.78286915948162	0.3032274885903208	0.8381156293561874
QCR9	P22289	1	66.0	88.9730303030303	95.845	16.05208397399455	36.0	98.81	0.7878787878787878	0.07575757575757576	0.06060606060606061	0.07575757575757576	22.954604395213856	71.62591246888238	0.347797036291119	1.0852410980133693
QDR1	P40475	1	563.0	83.20561278863232	90.44	19.71585488085933	26.06	98.19	0.5204262877442274	0.3428063943161634	0.017761989342806393	0.11900532859680284	27.98871204835324	96.4962354965208	0.04971352051217272	0.17139651065101386
QDR2	P40474	1	542.0	86.50066420664207	92.31	14.267058667695462	31.59	98.25	0.5977859778597786	0.2952029520295203	0.055350553505535055	0.05166051660516605	29.176043058011484	127.9726141563108	0.05383033774540864	0.2361118342367358
QDR3	P38227	1	689.0	72.93481857764876	84.88	22.699926996242084	26.44	97.62	0.2830188679245283	0.37155297532656023	0.12191582002902758	0.22351233671988388	34.141276551804616	128.35456631534385	0.049551925329179417	0.18629109770006363
RAX1	Q08760	1	435.0	75.42305747126437	79.88	16.26167926417656	35.31	97.62	0.19770114942528735	0.46436781609195404	0.25287356321839083	0.08505747126436781	32.222384863937265	120.94314152112966	0.07407444796307418	0.27803021039340153
RAX2	Q12465	1	1220.0	85.18975409836065	91.53	16.28662289578071	24.25	98.38	0.5778688524590164	0.29262295081967216	0.04672131147540984	0.08278688524590164	50.1357896158714	181.13350630405188	0.04109490952120607	0.14847008713446874
RBD2	Q12270	1	262.0	90.01335877862596	95.91	14.701492166603805	40.81	98.75	0.7977099236641222	0.0916030534351145	0.05343511450381679	0.05725190839694656	20.863687636551635	90.96225276453964	0.07963239555935739	0.3471841708570215
RCE1	Q03530	1	315.0	91.90130158730159	94.81	8.134582098972148	48.66	98.75	0.7301587301587301	0.23809523809523808	0.025396825396825397	0.006349206349206349	21.529307485773238	74.88916133860761	0.06834700789134361	0.23774336932891305
RCF1	Q03713	1	159.0	67.32088050314465	60.31	15.145870491173692	38.84	93.56	0.1320754716981132	0.27044025157232704	0.5220125786163522	0.07547169811320754	39.20750721328949	141.93165892780934	0.24658809568106596	0.8926519429421971
RCF2	P53721	1	224.0	77.19897321428572	80.28	10.0731508547296	44.78	91.75	0.017857142857142856	0.7767857142857143	0.18303571428571427	0.022321428571428572	25.71588562566254	79.35969873934755	0.11480306082885063	0.3542843693720873
RCH1	Q05131	1	434.0	84.50009216589862	92.25	19.345254803223547	22.22	98.38	0.6382488479262672	0.24423963133640553	0.02534562211981567	0.09216589861751152	23.658457339835056	84.06372842671207	0.05451257451574898	0.19369522678965917
RCR1	P38212	1	213.0	61.82708920187793	60.84	17.209957511180672	31.05	97.69	0.08450704225352113	0.2112676056338028	0.4084507042253521	0.29577464788732394	43.585099016348906	154.82113759432207	0.20462487801102772	0.7268598009123102
RCR2	Q03446	1	210.0	61.529428571428575	61.84	16.71244508220896	31.47	97.12	0.06666666666666667	0.22380952380952382	0.4238095238095238	0.2857142857142857	42.60666466237647	147.77072478674523	0.20288887934464983	0.7036701180321202
RER1	P25560	1	188.0	81.49031914893617	90.095	17.137973759432445	40.62	97.75	0.5	0.2074468085106383	0.22872340425531915	0.06382978723404255	23.41181532909686	70.59723505208967	0.12453093260157905	0.37551720772388125
RFT1	P38206	1	574.0	80.43649825783973	85.97	15.258812765287296	34.31	98.19	0.343205574912892	0.4442508710801394	0.13588850174216027	0.07665505226480836	28.10533485261894	95.00042646220068	0.0489639980010783	0.16550596944634263
RGT2	Q12300	1	763.0	69.27023591087811	85.69	27.687595354427806	24.14	97.69	0.38663171690694625	0.22673656618610746	0.03407601572739188	0.35255570117955437	35.781623755944906	123.86845868904642	0.046895968225353746	0.1623439825544514
RIM2	P38127	1	377.0	76.85342175066313	84.12	17.3043936161961	27.25	94.62	0.1962864721485411	0.5623342175066313	0.129973474801061	0.11140583554376658	23.77767457132719	77.21609214406023	0.0630707548311066	0.2048172205412738
RIM21	P48565	1	533.0	70.05587242026266	73.81	18.930148111965384	27.7	94.62	0.17073170731707318	0.3921200750469043	0.23827392120075047	0.19887429643527205	38.45827262039421	141.74565410974685	0.07215435763676212	0.26593931352672956
RIM9	Q04734	1	239.0	72.06066945606695	73.0	16.479810202842238	33.47	93.81	0.16736401673640167	0.35564853556485354	0.37656903765690375	0.100418410041841	32.114140753219154	120.54078954445255	0.13436878976242322	0.5043547679684207
RIP1	P08067	1	215.0	87.5727441860465	94.62	16.86473379445448	39.72	98.56	0.7534883720930232	0.10697674418604651	0.03255813953488372	0.10697674418604651	41.23204489230427	123.90276846382407	0.19177695298746172	0.5762919463433678
RMD8	P43620	1	662.0	64.70122356495469	69.16	23.19777821391094	31.16	97.31	0.1903323262839879	0.30513595166163143	0.07854984894259819	0.4259818731117825	42.19853123130032	184.31494414452672	0.06374400488111831	0.2784213657772307
RMP1	Q12530	1	201.0	77.91766169154229	92.25	23.785405638710163	26.97	98.62	0.5472636815920398	0.12935323383084577	0.12935323383084577	0.19402985074626866	26.22585792442512	79.67842871191675	0.1304769050966424	0.3964100930941132
ROT1	Q03691	1	256.0	83.85546875	92.22	17.197434940428572	39.28	98.0	0.6171875	0.16015625	0.12109375	0.1015625	29.09422542114368	122.29640132890256	0.1136493180513425	0.47772031769102563
RRT1	P38192	1	103.0	79.08184466019418	83.69	12.954531444507875	54.03	97.69	0.22330097087378642	0.4854368932038835	0.2912621359223301	0.0	28.219452897477865	102.7279601131065	0.2739752708492997	0.9973588360495778
RRT16	P50943	1	142.0	48.65408450704226	49.25	7.3626644896548665	29.84	64.81	0.0	0.0	0.4647887323943662	0.5352112676056338	20.914239294739446	75.78312411744452	0.14728337531506652	0.53368397265806
RRT6	P53117	1	311.0	65.62459807073955	72.0	21.370082847654643	25.53	95.44	0.09967845659163987	0.43729903536977494	0.1832797427652733	0.2797427652733119	33.014026197252846	122.67873462422082	0.10615442507155257	0.3944653846437969
RRT7	Q07829	1	113.0	49.329380530973445	49.12	9.401151434203392	29.91	72.12	0.0	0.02654867256637168	0.3893805309734513	0.584070796460177	23.404502809161908	90.44896844630125	0.20711949388638856	0.800433349082312
RRT8	Q08219	1	342.0	79.11827485380117	86.345	16.038545372543776	34.44	96.88	0.34210526315789475	0.4064327485380117	0.17543859649122806	0.07602339181286549	32.068413172669885	125.92768454156536	0.09376728997856691	0.36820960392270574
RSB1	Q08417	1	382.0	80.78287958115183	87.94	16.71492271732754	37.47	97.75	0.4162303664921466	0.34293193717277487	0.15968586387434555	0.08115183246073299	25.999925798935717	112.10724142088236	0.06806263298150711	0.29347445398136746
RSN1	Q03516	1	953.0	80.67326337880377	86.81	17.30944345399903	25.0	98.19	0.36096537250786986	0.453305351521511	0.07974816369359916	0.10598111227701994	32.91487073014552	124.01916760726948	0.03453816445975396	0.13013553788800575
RTA1	P53047	1	317.0	81.263785488959	87.38	15.519717575381332	30.53	97.0	0.4069400630914827	0.35962145110410093	0.17981072555205047	0.05362776025236593	22.318036542353642	84.93511252126531	0.07040390076452253	0.26793410889989056
RTC2	P38279	1	296.0	81.80864864864866	90.78	18.65718219609204	34.81	98.38	0.5337837837837838	0.23310810810810811	0.13175675675675674	0.10135135135135136	24.36074979692174	82.38169442297239	0.08229983039500588	0.2783165352127446
RTN1	Q04947	1	295.0	73.9540338983051	84.69	21.962024628015577	23.48	96.62	0.28135593220338984	0.4135593220338983	0.12203389830508475	0.18305084745762712	33.40193863346515	103.60747849938248	0.11322691062191577	0.35121179152333043
RTN2	Q12443	1	393.0	58.99854961832061	58.06	16.752697240071896	31.41	88.94	0.0	0.3460559796437659	0.28498727735368956	0.36895674300254455	42.537942363576356	123.68733217674315	0.1082390390930696	0.3147260360731378
SAC1	P32368	1	623.0	89.09871589085073	92.56	10.024811432539057	44.72	98.62	0.6324237560192616	0.2985553772070626	0.06581059390048154	0.0032102728731942215	27.093799906428135	91.2590955576484	0.04348924543567919	0.14648329945047897
SAL1	D6W196	1	494.0	68.5025910931174	75.22	22.393705488662594	19.81	96.06	0.15182186234817813	0.4068825910931174	0.21052631578947367	0.23076923076923078	31.37215853646125	101.68202304734106	0.06350639379850455	0.20583405475170255
SAM3	Q08986	1	587.0	82.93698466780238	87.56	15.64492989062459	25.38	98.12	0.4020442930153322	0.46337308347529815	0.07325383304940375	0.06132879045996593	24.393400473133138	78.28911271051678	0.04155604850618933	0.13337157190888718
SAM37	P50110	1	327.0	85.57174311926605	90.5	12.837642317197014	37.31	97.75	0.5137614678899083	0.3516819571865443	0.10091743119266056	0.03363914373088685	22.026094416422534	82.86900053699212	0.06735808690037472	0.2534220199908016
SAY1	P53324	1	424.0	87.53761792452829	94.56	16.669222096915096	26.53	98.88	0.7075471698113207	0.16745283018867924	0.05660377358490566	0.06839622641509434	21.483475793262308	73.81018496792973	0.05066857498410922	0.17408062492436258
